0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
Which of the following elements is a metal?,S,Se,I,Ga,D,True,0.29936162,0.29936162,0.016888827,0.3843879
How many ribs are there in the human body?,18,24,30,42,B,False,0.339424,0.2643437,0.011614451,0.3846178
Which of these snakes is poisonous?,anaconda,boa constrictor,copperhead,python,C,False,0.06595125,0.48731747,0.016675087,0.43005615
What's unique about a skeleton key?,It opens many locks,It's made of bone,It's extremely old,It hangs in a closet,A,False,0.24046528,0.57684624,0.017419247,0.16526923
What color is a ruby?,red,black,yellow,blue,A,True,0.71538424,0.20496102,0.0042538303,0.07540094
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,True,0.099918604,0.27160692,0.053482577,0.5749919
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,True,0.031221274,0.12348255,0.04008891,0.8052073
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.18267465,0.7224922,0.008543807,0.08628939
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.024552358,0.8130624,0.002283725,0.16010149
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.044860903,0.90105534,0.003249713,0.050834063
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.074115194,0.10783697,0.021234358,0.7968134
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,False,0.041728344,0.16503881,0.053580254,0.7396526
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.13859314,0.3767352,0.10793645,0.3767352
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.1351949,0.28620762,0.043891355,0.5347062
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,False,0.06912052,0.35102296,0.12913413,0.4507224
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.114979,0.5153001,0.0155607145,0.35416025
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.1827351,0.4967255,0.019260138,0.30127925
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.09238587,0.2845685,0.020614073,0.60243154
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.1463924,0.5109597,0.06915087,0.27349702
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,False,0.26170462,0.3360354,0.021482024,0.38077798
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.24251823,0.27480915,0.12981066,0.35286194
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.14179945,0.72011703,0.040626224,0.097457245
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.091578916,0.8688766,0.005854444,0.03369
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,True,0.21829797,0.35991248,0.013955322,0.4078343
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.12561019,0.81908125,0.009099171,0.046209402
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,False,0.101536326,0.27600434,0.1674051,0.45505422
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.17502503,0.09368415,0.039053362,0.69223744
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,True,0.1395405,0.3793104,0.051334083,0.429815
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.39878958,0.45188782,0.019854566,0.12946802
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,True,0.35203284,0.35203284,0.053985987,0.24194841
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.106339976,0.8903737,0.0013386226,0.0019476846
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.6029642,0.3227435,0.018207941,0.056084413
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,True,0.12303432,0.20284931,0.295144,0.37897238
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.26635766,0.38754812,0.1110344,0.23505981
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.04897284,0.76606417,0.014030955,0.17093202
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.029413106,0.758574,0.020215312,0.19179754
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.17007278,0.4079834,0.013960424,0.4079834
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,False,0.20150594,0.4265881,0.039678875,0.33222714
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.073305346,0.09412593,0.04446194,0.78810674
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.062494196,0.8627057,0.012305835,0.062494196
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,False,0.011203044,0.17524509,0.120444074,0.6931078
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,False,0.027622929,0.43209532,0.38132277,0.15895899
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.9466458,0.04713072,0.0049675414,0.001255991
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,False,0.1979892,0.47495142,0.07283616,0.2542232
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.0766587,0.8241587,0.046495855,0.052686702
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.09788359,0.4386838,0.024748847,0.4386838
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.08125435,0.6803343,0.043492317,0.19491905
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.7769261,0.19643769,0.0031751194,0.023461135
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,True,0.14403503,0.26909286,0.017202532,0.5696696
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.24097842,0.27306432,0.08865101,0.39730623
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.20843364,0.56658137,0.041043017,0.18394203
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.38176024,0.26237974,0.05854483,0.29731518
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.07019307,0.8551266,0.004487293,0.07019307
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.115951814,0.7561008,0.03764404,0.09030336
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.0063651893,0.83367527,0.099568315,0.060391236
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.021947464,0.12629893,0.028181102,0.8235725
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.047496695,0.5786282,0.27332458,0.1005505
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,True,0.10601343,0.6912944,0.08256334,0.12012895
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.0021338686,0.02024558,0.0021338686,0.9754867
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.100280516,0.3966171,0.053676292,0.44942608
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.50896555,0.3087032,0.12868664,0.05364457
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,False,0.13274436,0.46332332,0.043095786,0.36083657
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.04861382,0.67109305,0.033411756,0.24688134
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.22123165,0.41331512,0.04356309,0.32189015
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.20603192,0.5600528,0.027883386,0.20603192
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.07120793,0.8674902,0.005845103,0.05545679
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.57489973,0.12827748,0.025259333,0.2715634
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.120304935,0.17504266,0.093693584,0.6109589
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,False,0.09518495,0.37646377,0.044962186,0.48338905
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.18324226,0.5644259,0.017044185,0.23528771
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,False,0.20044695,0.33048117,0.04472576,0.4243462
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.15423235,0.47506908,0.08255462,0.28814396
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,False,0.24110039,0.39750734,0.010593211,0.350799
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.0103955325,0.50088483,0.09863007,0.3900895
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.050203655,0.3709576,0.039098646,0.53974015
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.07424031,0.25912416,0.04502903,0.6216065
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.57894146,0.39790028,0.005675742,0.017482517
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.06349921,0.6024638,0.04945324,0.28458375
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,False,0.23487023,0.43879533,0.024755139,0.30157933
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.16120812,0.43820912,0.059305154,0.3412776
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.14037348,0.3815747,0.09647719,0.3815747
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.52535003,0.21899848,0.0074937157,0.24815778
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.13023195,0.27570105,0.07898967,0.51507735
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.22581697,0.32856175,0.07331204,0.37230924
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.028425759,0.11242606,0.028425759,0.83072245
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,True,0.19310538,0.28096667,0.062692136,0.46323574
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,False,0.030493945,0.694039,0.15486103,0.12060589
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.22364785,0.5365033,0.016200997,0.22364785
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.066034235,0.3800008,0.066034235,0.4879307
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,False,0.32868606,0.17593296,0.07333977,0.42204124
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.14848426,0.21604332,0.04820578,0.5872666
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,True,0.104547545,0.016032886,0.004053748,0.87536585
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.015186748,0.18501247,0.06806228,0.7317385
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.056505695,0.5361111,0.08221531,0.32516783
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,True,0.27516553,0.3118034,0.101227745,0.3118034
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.29632396,0.48855558,0.03539085,0.17972955
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.12742549,0.39249817,0.08757818,0.39249817
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,False,0.01104563,0.4696721,0.41448417,0.10479802
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,False,0.19021162,0.21553801,0.008357315,0.58589303
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.6886565,0.09319952,0.044024337,0.17411964
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.108329736,0.5501438,0.007847379,0.33367908
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.13504335,0.41596282,0.081907935,0.3670859
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,False,0.19643876,0.36699593,0.020704493,0.41586086
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.011488609,0.9126532,0.0009430424,0.07491514
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.47873843,0.37284186,0.011258849,0.13716085
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.15086904,0.21951316,0.21951316,0.41010457
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.17669892,0.6167398,0.050625086,0.15593624
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.0668156,0.71833533,0.009042507,0.20580652
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,False,0.07507893,0.23125936,0.20408566,0.48957607
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.1979892,0.47495142,0.07283616,0.2542232
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.30009955,0.63531077,0.005496515,0.05909311
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.08617591,0.4959081,0.031702343,0.38621363
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,False,0.23773733,0.3919626,0.18515001,0.18515001
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,False,0.18379328,0.34337106,0.031938486,0.44089717
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.13753521,0.37385947,0.064967036,0.42363828
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.21333195,0.45162377,0.06112063,0.27392367
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.038250003,0.46598044,0.029789131,0.46598044
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.017437486,0.5774502,0.008236885,0.39687535
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.013944544,0.40751928,0.11675623,0.46177986
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,False,0.34944937,0.5084458,0.013549621,0.12855522
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.19652873,0.41605133,0.13507208,0.2523479
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.008208224,0.27181903,0.4481538,0.27181903
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.16333447,0.3457791,0.099067375,0.39181906
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.19617908,0.32344463,0.009767181,0.47060916
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,False,0.06652304,0.71519005,0.15958047,0.058706373
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.18300074,0.43899596,0.07628606,0.30171722
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.112837754,0.39384246,0.047037773,0.44628197
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.26170462,0.38077798,0.021482024,0.3360354
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,False,0.28153372,0.24845263,0.0058430457,0.4641706
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.103135146,0.5935018,0.023012562,0.2803504
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.540348,0.37137538,0.023741234,0.064535365
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,True,0.13753521,0.37385947,0.064967036,0.42363828
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.014209328,0.10499353,0.0016970623,0.8791
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,False,0.004894813,0.16209395,0.26724774,0.5657635
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.19916244,0.78770274,0.0032191612,0.009915714
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.1600128,0.2638165,0.1412108,0.43495986
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.0056970916,0.14692993,0.0018495749,0.84552336
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,True,0.23323035,0.2994737,0.031564295,0.43573165
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,True,0.2330582,0.2330582,0.04049944,0.4933842
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,False,0.25825423,0.6195197,0.014569707,0.10765638
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.7222186,0.26568937,0.001790201,0.0103018945
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.12663856,0.3442393,0.028256882,0.5008652
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.13778104,0.33051956,0.107303984,0.4243955
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.22528733,0.28927466,0.0645459,0.42089212
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.008342823,0.13050371,0.5848771,0.27627635
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.091963015,0.6795199,0.033831302,0.19468571
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,False,0.3280571,0.6128913,0.008742425,0.05030918
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.13788933,0.7002598,0.023961572,0.13788933
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.3295742,0.3295742,0.011277408,0.3295742
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.25406966,0.3262319,0.05002928,0.36966917
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,False,0.30782422,0.27165395,0.02526775,0.39525414
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.11063624,0.6366676,0.11063624,0.14205974
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.23891515,0.39390448,0.06040721,0.30677313
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.64813685,0.27018362,0.028477147,0.053202312
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.8294762,0.16333355,0.0016012657,0.0055889664
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.17366122,0.25267556,0.038749054,0.5349142
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.16218941,0.38907218,0.059666153,0.38907218
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.099199206,0.5037751,0.12737429,0.2696514
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.44450754,0.50369304,0.010453816,0.04134564
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.08251148,0.41902784,0.023639932,0.47482076
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,False,0.28532475,0.41514507,0.014205483,0.28532475
